product_id,product_name,primary_category,discounted_price_value,actual_price_value,discount_rate,rating_value,price_competitiveness_index,discount_effectiveness_score,pricing_signal
B004IO5BMQ,"Logitech M235 Wireless Mouse, 1000 DPI Optical Tracking, 12 Month Life Battery, Compatible with Windows, Mac, Chromebook/PC/Laptop",Computers&Accessories,699.0,995.0,0.3,4.5,0.01566840149751284,0.33399307273626916,No urgent price intervention.
B08J4PL1Z3,"RPM Euro Games Laptop/PC Controller Wired for Windows - 7, 8, 8.1, 10 and XP, Ps3(Upgraded with XYAB Buttons)",Computers&Accessories,699.0,1490.0,0.53,4.0,0.01566840149751284,0.5244928253339931,No urgent price intervention.
B087FXHB6J,Zebronics Zeb-Companion 107 USB Wireless Keyboard and Mouse Set with Nano Receiver (Black),Computers&Accessories,699.0,999.0,0.3,3.5,0.01566840149751284,0.25977238990598717,Likely overpriced relative to customer value.
B07VV37FT4,Classmate Octane Neon- 25 Blue Gel Pens | Smooth Writing Pens| Water-proof Ink For Smudge-free Writing| Preferred By Students For Exam & Class Notes| Study At Home Essential,OfficeProducts,250.0,250.0,0.0,4.2,0.015679185999640778,0.0,No urgent price intervention.
B07JZSG42Y,Borosil Prime Grill Sandwich Maker (Grey),Home&Kitchen,1928.0,2590.0,0.26,4.0,0.015712340041915684,0.2572983671449778,No urgent price intervention.
B082T6GVG9,"AmazonBasics New Release ABS USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charger for Apple iPhone, iPad Tablet (3-Ft, White)",Computers&Accessories,689.0,1500.0,0.54,4.2,0.015900158653332122,0.5611083621969323,No urgent price intervention.
B07W4HTS8Q,ACTIVA Instant 3 LTR 3 KVA SPECIAL Anti Rust Coated Tank Geyser with Full ABS Body with 5 Year Warranty Premium (White),Home&Kitchen,1899.0,3790.0,0.5,3.8,0.015956862522605628,0.47006432459178626,Likely overpriced relative to customer value.
B083RCTXLL,"HP X200 Wireless Mouse with 2.4 GHz Wireless connectivity, Adjustable DPI up to 1600, ambidextrous Design, and 18-Month Long Battery Life. 3-Years Warranty (6VY95AA)",Computers&Accessories,681.0,1199.0,0.43,4.2,0.016090464969828664,0.4468085106382979,No urgent price intervention.
B08FN6WGDQ,"Samsung Galaxy Buds Live Bluetooth Truly Wireless in Ear Earbuds with Mic, Upto 21 Hours Playtime, Mystic Black",Electronics,4790.0,15990.0,0.7,4.0,0.016197968880465072,0.6927263730826323,No urgent price intervention.
B008LN8KDM,Philips GC1920/28 1440-Watt Non-Stick Soleplate Steam Iron,Home&Kitchen,1849.0,2095.0,0.12,4.3,0.016396465796295234,0.12765957446808512,No urgent price intervention.
B09LQQYNZQ,Realme Smart TV Stick 4K,Electronics,4699.0,4699.0,0.0,4.5,0.016517459159911763,0.0,No urgent price intervention.
B01M5B0TPW,Borosil Chef Delite BCH20DBB21 300-Watt Chopper (Black),Home&Kitchen,1819.0,2490.0,0.27,4.4,0.016671828066796575,0.29391390400791695,No urgent price intervention.
B07222HQKP,"Orico 2.5""(6.3cm) USB 3.0 HDD Enclosure Case Cover for SATA SSD HDD | SATA SSD HDD Enclosure High Speed USB 3.0 | Tool Free Installation | Black",Computers&Accessories,657.0,999.0,0.34,4.3,0.016689191234970757,0.3617021276595745,No urgent price intervention.
B07TR5HSR9,MemeHo® Smart Standard Multi-Purpose Laptop Table with Dock Stand/Study Table/Bed Table/Foldable and Portable/Ergonomic & Rounded Edges/Non-Slip Legs/Engineered Wood with Cup Holder (Black),Computers&Accessories,656.0,1499.0,0.56,4.3,0.016715088884015582,0.5957446808510638,No urgent price intervention.
B095PWLLY6,Crompton Hill Briz Deco 1200mm (48 inch) High Speed Designer Ceiling Fan (Smoked Brown),Home&Kitchen,1804.0,2380.0,0.24,4.0,0.016812943598436537,0.23750618505690252,No urgent price intervention.
B0762HXMTF,KENT 11054 Alkaline Water Filter Pitcher 3.5 L | Chemical-Free Water with Balanced pH Levels 8.0 to 9.5 | Solves Acidity Issue | Equipped with Carbon and Sediment Filter - Grey,Home&Kitchen,1799.0,1950.0,0.08,3.9,0.016860505049622953,0.07718951014349332,Likely overpriced relative to customer value.
B0832W3B7Q,Pigeon By Stovekraft ABS Plastic Acer Plus Induction Cooktop 1800 Watts With Feather Touch Control - Black,Home&Kitchen,1799.0,3595.0,0.5,3.8,0.016860505049622953,0.47006432459178626,Likely overpriced relative to customer value.
B09SDDQQKP,"INALSA Vaccum Cleaner Handheld 800W High Powerful Motor- Dura Clean with HEPA Filtration & Strong Powerful 16KPA Suction| Lightweight, Compact & Durable Body|Includes Multiple Accessories,(Grey/Black)",Home&Kitchen,1799.0,3295.0,0.45,3.8,0.016860505049622953,0.42305789213260764,Likely overpriced relative to customer value.
B07TTSS5MP,Lifelong LLMG74 750 Watt Mixer Grinder with 3 Jars (White and Grey),Home&Kitchen,1799.0,3299.0,0.45,3.8,0.016860505049622953,0.42305789213260764,Likely overpriced relative to customer value.
B09WF4Q7B3,"Wipro Vesta 1380W Cordless Steam Iron Quick heat up with 20gm/ min Steam Burst, Scratch resistant Ceramic soleplate ,Vertical and Horizontal Ironing, Steam burst of upto .8g/ shot",Home&Kitchen,1799.0,2599.0,0.31,3.6,0.016860505049622953,0.2761009401286492,Likely overpriced relative to customer value.
B07CWDX49D,"AmazonBasics Double Braided Nylon USB Type-C to Type-C 2.0 Cable, Charging Adapter, Smartphone 6 feet, Dark Grey",Computers&Accessories,649.0,1600.0,0.59,4.3,0.016898607047277775,0.6276595744680851,No urgent price intervention.
B0088TKTY2,"TP-LINK WiFi Dongle 300 Mbps Mini Wireless Network USB Wi-Fi Adapter for PC Desktop Laptop(Supports Windows 11/10/8.1/8/7/XP, Mac OS 10.9-10.15 and Linux, WPS, Soft AP Mode, USB 2.0) (TL-WN823N),Black",Computers&Accessories,649.0,1399.0,0.54,4.2,0.016898607047277775,0.5611083621969323,No urgent price intervention.
B07JH1C41D,"Wayona Nylon Braided (2 Pack) Lightning Fast Usb Data Cable Fast Charger Cord For Iphone, Ipad Tablet (3 Ft Pack Of 2, Grey)",Computers&Accessories,649.0,1999.0,0.68,4.2,0.016898607047277775,0.7065809005442851,No urgent price intervention.
B07JH1CBGW,"Wayona Nylon Braided Usb Syncing And Charging Cable Sync And Charging Cable For Iphone, Ipad (3 Ft, Black) - Pack Of 2",Computers&Accessories,649.0,1999.0,0.68,4.2,0.016898607047277775,0.7065809005442851,No urgent price intervention.
B08SBH499M,"ZEBRONICS Zeb-Warrior II 10 watts 2.0 Multimedia Speaker with RGB Lights, USB Powered, AUX Input, Volume Control Pod for PC, Laptops, Desktop",Computers&Accessories,649.0,1300.0,0.5,4.1,0.016898607047277775,0.5071746660069273,No urgent price intervention.
B009LJ2BXA,"Hp Wired On Ear Headphones With Mic With 3.5 Mm Drivers, In-Built Noise Cancelling, Foldable And Adjustable For Laptop/Pc/Office/Home/ 1 Year Warranty (B4B09Pa)",Computers&Accessories,649.0,999.0,0.35,3.5,0.016898607047277775,0.30306778822365166,Likely overpriced relative to customer value.
B09CYTJV3N,"MI 360° Home Security Wireless Camera 2K Pro with Bluetooth Gateway BLE 4.2 l Dual Band Wi-fi Connection l 3 Million 1296p| Full Color in Low-Light | AI Human Detection, White",Electronics,4499.0,5999.0,0.25,4.3,0.017265053100714068,0.26595744680851063,No urgent price intervention.
B0BGSV43WY,"Noise ColorFit Pro 4 Alpha Bluetooth Calling Smart Watch with 1.78 AMOLED Display, Tru Sync, 60hz Refresh Rate, instacharge, Gesture Control, Functional 360 Digital Crown (Jet Black)",Electronics,4499.0,7999.0,0.44,3.5,0.017265053100714068,0.38099950519544784,Likely overpriced relative to customer value.
B07JF9B592,MAONO AU-400 Lavalier Auxiliary Omnidirectional Microphone (Black),MusicalInstruments,478.0,699.0,0.32,3.8,0.017380034370331605,0.3008411677387432,Likely overpriced relative to customer value.
B07Y5FDPKV,KENT 16051 Hand Blender 300 W | 5 Variable Speed Control | Multiple Beaters & Dough Hooks | Turbo Function,Home&Kitchen,1745.0,2400.0,0.27,4.2,0.01739153614747693,0.28055418109846614,No urgent price intervention.
B07J2NGB69,"Lenovo 400 Wireless Mouse, 1200DPI Optical Sensor, 2.4GHz Wireless Nano USB, 3-Button (Left,Right,Scroll) Upto 8M Left/Right & 100K Scroll clicks & 1yr Battery, Ambidextrous, Ergonomic GY50R91293",Computers&Accessories,629.0,1390.0,0.55,4.4,0.017445451994359297,0.5987135081642753,No urgent price intervention.
B00LY17RHI,Camlin Elegante Fountain Pen - Black/Blue/Red,OfficeProducts,225.0,225.0,0.0,4.1,0.017454614059427092,0.0,No urgent price intervention.
B07R99NBVB,"Gizga Essentials Cable Organiser, Cord Management System for PC, TV, Home Theater, Speaker & Cables, Reusable Cable Organizer for Desk, WFH Accessories, Organizer Tape Roll, Reusable Cable Ties Strap",HomeImprovement,249.0,599.0,0.58,4.5,0.017627542615356213,0.6457199406234537,No urgent price intervention.
B07N2MGB3G,"AGARO Marvel 9 Liters Oven Toaster Griller, Cake Baking OTG (Black)",Home&Kitchen,1699.0,1999.0,0.15,4.1,0.017870521034794175,0.15215239980207815,No urgent price intervention.
B07GWTWFS2,"KENT 16025 Sandwich Grill 700W | Non-Toxic Ceramic Coating | Automatic Temperature Cut-off with LED Indicator | Adjustable Height Control, Metallic Silver, Standard",Home&Kitchen,1699.0,1975.0,0.14,4.1,0.017870521034794175,0.14200890648193962,No urgent price intervention.
B01GFTEV5Y,Pigeon by Stovekraft Cruise 1800 watt Induction Cooktop (Black),Home&Kitchen,1699.0,3193.0,0.47,3.8,0.017870521034794175,0.441860465116279,Likely overpriced relative to customer value.
B08CNLYKW5,"Lifelong Power - Pro 500 Watt 3 Jar Mixer Grinder with 3 Speed Control and 1100 Watt Dry Non-Stick soleplate Iron Super Combo (White and Grey, 1 Year Warranty)",Home&Kitchen,1699.0,3398.0,0.5,3.8,0.017870521034794175,0.47006432459178626,Likely overpriced relative to customer value.
B009DA69W6,KENT Gold Optima Gravity Water Purifier (11016) | UF Technology Based | Non-Electric & Chemical Free | Counter Top | 10L Storage | White,Home&Kitchen,1699.0,1900.0,0.11,3.6,0.017870521034794175,0.0979713013359723,Likely overpriced relative to customer value.
B00YQLG7GK,"PHILIPS HL1655/00 Hand Blender, White Jar 250W",Home&Kitchen,1695.0,1695.0,0.0,4.2,0.01791340053349206,0.0,No urgent price intervention.
B07SRM58TP,"AGARO Regal 800 Watts Handheld Vacuum Cleaner, Lightweight & Durable Body, Small/Mini Size ( Black)",Home&Kitchen,1665.0,2099.0,0.21,4.0,0.018241563904157432,0.2078179119247897,No urgent price intervention.
B084N18QZY,"Belkin USB C to USB-C Fast Charging Type C Cable, 60W PD, 3.3 feet (1 meter) for Laptop, Personal Computer, Tablet, Smartphone - Black, USB-IF Certified",Computers&Accessories,599.0,849.0,0.29,4.5,0.018334189149591115,0.32285997031172686,No urgent price intervention.
B084MZYBTV,"Belkin USB C to USB-C Fast Charging Type C Cable, 60W PD, 3.3 feet (1 meter) for Laptop, Personal Computer, Tablet, Smartphone - White, USB-IF Certified",Computers&Accessories,599.0,849.0,0.29,4.5,0.018334189149591115,0.32285997031172686,No urgent price intervention.
B01J0XWYKQ,"Logitech B170 Wireless Mouse, 2.4 GHz with USB Nano Receiver, Optical Tracking, 12-Months Battery Life, Ambidextrous, PC/Mac/Laptop - Black",Computers&Accessories,599.0,895.0,0.33,4.4,0.018334189149591115,0.3592281048985651,No urgent price intervention.
B08LHTJTBB,"Dyazo 6 Angles Adjustable Aluminum Ergonomic Foldable Portable Tabletop Laptop/Desktop Riser Stand Holder Compatible for MacBook, HP, Dell, Lenovo & All Other Notebook (Silver)",Computers&Accessories,599.0,1999.0,0.7,4.4,0.018334189149591115,0.7619990103908957,No urgent price intervention.
B008FWZGSG,"Samsung Original Type C to C Cable - 3.28 Feet (1 Meter), White",Computers&Accessories,599.0,599.0,0.0,4.3,0.018334189149591115,0.0,No urgent price intervention.
B098K3H92Z,"TP-Link USB Bluetooth Adapter for PC, 5.0 Bluetooth Dongle Receiver (UB500) Supports Windows 11/10/8.1/7 for Desktop, Laptop, Mouse, Keyboard, Printers, Headsets, Speakers, PS4/ Xbox Controllers",Computers&Accessories,599.0,899.0,0.33,4.3,0.018334189149591115,0.35106382978723405,No urgent price intervention.
B08CHZ3ZQ7,"Redgear A-15 Wired Gaming Mouse with Upto 6400 DPI, RGB & Driver Customization for PC(Black)",Computers&Accessories,599.0,799.0,0.25,4.3,0.018334189149591115,0.26595744680851063,No urgent price intervention.
B008FWZGSG,"Samsung Original Type C to C Cable - 3.28 Feet (1 Meter), White",Computers&Accessories,599.0,599.0,0.0,4.3,0.018334189149591115,0.0,No urgent price intervention.
B08497Z1MQ,"HP M270 Backlit USB Wired Gaming Mouse with 6 Buttons, 4-Speed Customizable 2400 DPI, Ergonomic Design, Breathing LED Lighting, Metal Scroll Wheel, Lightweighted / 3 Years Warranty (7ZZ87AA), Black",Computers&Accessories,599.0,700.0,0.14,4.3,0.018334189149591115,0.14893617021276595,No urgent price intervention.
B09GB5B4BK,"HP 150 Wireless USB Mouse with Ergonomic and ambidextrous Design, 1600 DPI Optical Tracking, 2.4 GHz Wireless connectivity, Dual-Function Scroll Wheel and 12 Month Long Battery Life. 3-Years Warranty.",Computers&Accessories,599.0,899.0,0.33,4.0,0.018334189149591115,0.326571004453241,No urgent price intervention.
B08HQL67D6,OFIXO Multi-Purpose Laptop Table/Study Table/Bed Table/Foldable and Portable Wooden/Writing Desk (Wooden),Computers&Accessories,599.0,599.0,0.0,4.0,0.018334189149591115,0.0,No urgent price intervention.
B07YWS9SP9,"Zebronics, ZEB-NC3300 USB Powered Laptop Cooling Pad with Dual Fan, Dual USB Port and Blue LED Lights",Computers&Accessories,599.0,999.0,0.4,4.0,0.018334189149591115,0.3958436417615043,No urgent price intervention.
B09Z28BQZT,"Amazon Basics Multipurpose Foldable Laptop Table with Cup Holder, Brown",Computers&Accessories,599.0,3999.0,0.85,3.9,0.018334189149591115,0.8201385452746166,Likely overpriced relative to customer value.
B07CVR2L5K,"INALSA Electric Chopper Bullet- 400 Watts with 100% Pure Copper Motor| Chop, Mince, Puree, Dice | Twin Blade Technology| 900 ml Capacity| One Touch Operation, 1.30mtr Long Power Cord (Black/Silver)",Home&Kitchen,1656.0,2695.0,0.39,4.4,0.01834233146091066,0.4245423057892133,No urgent price intervention.
B07KNM95JK,"Foxin FTC 12A / Q2612A Black Laser Toner Cartridge Compatible with Laserjet 1020,M1005,1018,1010,1012,1015,1020 Plus,1022,3015,3020,3030,3050, 3050Z, 3052,3055 (Black)",Computers&Accessories,598.0,1150.0,0.48,4.1,0.018365349443383805,0.4868876793666501,No urgent price intervention.
B085LPT5F4,Solidaire 550-Watt Mixer Grinder with 3 Jars (Black) (SLD-550-B),Home&Kitchen,1649.0,2800.0,0.41,3.9,0.018421466685892725,0.3955962394854033,Likely overpriced relative to customer value.
B07SY4C3TD,HP GT 53 XL Cartridge Ink,Computers&Accessories,596.0,723.0,0.18,4.4,0.01842798372520199,0.1959426026719446,No urgent price intervention.
B083GKDRKR,"Havells Aqua Plus 1.2 litre Double Wall Kettle / 304 Stainless Steel Inner Body / Cool touch outer body / Wider mouth/ 2 Year warranty (Black, 1500 Watt)",Home&Kitchen,1625.0,2995.0,0.46,4.5,0.018697963422744348,0.5121227115289462,No urgent price intervention.
B09FPP3R1D,"Glen 3 in 1 Electric Multi Cooker - Steam, Cook & Egg Boiler with 350 W (SA 3035MC) - 350 Watts",Home&Kitchen,1624.0,2495.0,0.35,4.1,0.018709661470750004,0.35502226620484906,No urgent price intervention.
B008QTK47Q,Philips GC1905 1440-Watt Steam Iron with Spray (Blue),Home&Kitchen,1614.0,1745.0,0.08,4.3,0.0188274392155405,0.0851063829787234,No urgent price intervention.
B099SD8PRP,"Lenovo 130 Wireless Compact Mouse, 1K DPI Optical sensor, 2.4GHz Wireless NanoUSB, 10m range, 3button(left,right,scroll) upto 3M left/right clicks, 10 month battery, Ambidextrous, Ergonomic GY51C12380",Computers&Accessories,579.0,1090.0,0.47,4.4,0.018977845650041104,0.5116279069767442,No urgent price intervention.
B01N6LU1VF,SanDisk Ultra Dual 64 GB USB 3.0 OTG Pen Drive (Black),Computers&Accessories,579.0,1400.0,0.59,4.3,0.018977845650041104,0.6276595744680851,No urgent price intervention.
B0BL11S5QK,"iBELL Induction Cooktop, 2000W with Auto Shut Off and Overheat Protection, BIS Certified, Black",Home&Kitchen,1601.0,3890.0,0.59,4.2,0.01898274988062588,0.6130628401781296,No urgent price intervention.
B07KKJPTWB,"Brayden Chopro, Electric Vegetable Chopper for Kitchen with 500 ML Capacity, 400 Watts Copper Motor and 4 Bi-Level SS Blades (Black)",Home&Kitchen,1599.0,1999.0,0.2,4.4,0.019006867974958666,0.21771400296882734,No urgent price intervention.
B0B5KZ3C53,"KENT Smart Multi Cooker Cum Kettle 1.2 Liter 800 Watts, Electric Cooker with Steamer & Boiler for Idlis, Instant Noodles, Momos, Eggs, & Steam Vegetables, Inner Stainless Steel & Cool Touch Outer Body",Home&Kitchen,1599.0,2900.0,0.45,3.7,0.019006867974958666,0.41192478970806534,Likely overpriced relative to customer value.
B0989W6J2F,ENEM Sealing Machine | 12 Inch (300 mm) | 1 Year Warranty | Full Customer Support | Beep Sound Function | Plastic Packing Machine | Plastic Bag Sealing Machine | Heat Sealer Machine | Plastic Sealing Machine | Blue | Made in India,Home&Kitchen,1595.0,1799.0,0.11,4.0,0.019055285616371567,0.10885700148441366,No urgent price intervention.
B08D64C9FN,Ant Esports GM320 RGB Optical Wired Gaming Mouse | 8 Programmable Buttons | 12800 DPI,Computers&Accessories,575.0,2799.0,0.79,4.2,0.0191119500826566,0.8208807521029196,"Discount is working, validate margin tolerance."
B09M869Z5V,Portronics MPORT 31C 4-in-1 USB Hub (Type C to 4 USB-A Ports) with Fast Data Transfer,Computers&Accessories,570.0,999.0,0.43,4.2,0.019282227421438113,0.4468085106382979,No urgent price intervention.
B07JPX9CR7,"Dell WM118 Wireless Mouse, 2.4 Ghz with USB Nano Receiver, Optical Tracking, 12-Months Battery Life, Ambidextrous, Pc/Mac/Laptop - Black.",Computers&Accessories,569.0,1299.0,0.56,4.4,0.019316641997817505,0.6095992083127166,No urgent price intervention.
B08ZXZ362Z,"akiara - Makes life easy Mini Sewing Machine for Home Tailoring use | Mini Silai Machine with Sewing Kit Set Sewing Box with Thread Scissors, Needle All in One Sewing Accessories (White & Purple)",Home&Kitchen,1563.0,3098.0,0.5,3.5,0.019451548232464876,0.43295398317664524,Likely overpriced relative to customer value.
B0BP18W8TM,"Fire-Boltt Gladiator 1.96"" Biggest Display Smart Watch with Bluetooth Calling, Voice Assistant &123 Sports Modes, 8 Unique UI Interactions, SpO2, 24/7 Heart Rate Tracking",Electronics,3999.0,9999.0,0.6,4.4,0.019461192090355246,0.653142008906482,No urgent price intervention.
B0B3N7LR6K,"Fire-Boltt Visionary 1.78"" AMOLED Bluetooth Calling Smartwatch with 368*448 Pixel Resolution 100+ Sports Mode, TWS Connection, Voice Assistance, SPO2 & Heart Rate Monitoring",Electronics,3999.0,16999.0,0.76,4.3,0.019461192090355246,0.8085106382978723,"Discount is working, validate margin tolerance."
B0B3NDPCS9,"Fire-Boltt Visionary 1.78"" AMOLED Bluetooth Calling Smartwatch with 368*448 Pixel Resolution 100+ Sports Mode, TWS Connection, Voice Assistance, SPO2 & Heart Rate Monitoring",Electronics,3999.0,17999.0,0.78,4.3,0.019461192090355246,0.8297872340425533,"Discount is working, validate margin tolerance."
B0B3N7LR6K,"Fire-Boltt Visionary 1.78"" AMOLED Bluetooth Calling Smartwatch with 368*448 Pixel Resolution 100+ Sports Mode, TWS Connection, Voice Assistance, SPO2 & Heart Rate Monitoring",Electronics,3999.0,16999.0,0.76,4.3,0.019461192090355246,0.8085106382978723,"Discount is working, validate margin tolerance."
B0B2X35B1K,"Noise ColorFit Ultra 2 Buzz 1.78"" AMOLED Bluetooth Calling Watch with 368*448px Always On Display, Premium Metallic Finish, 100+ Watch Faces, 100+ Sports Modes, Health Suite (Jet Black)",Electronics,3999.0,6999.0,0.43,4.1,0.019461192090355246,0.43617021276595747,No urgent price intervention.
